"name","Degree","Weighted.Degree","modularity_class","pageranks","componentnumber","clustering","triangles","eigencentrality","author_id","URL"
"Raúl Curto",3,1,1608,4.4e-05,1643,0.333333,1,0.000738,2202018788,""
"Raul Gabriel Ramirez",1,0.333333,1344,2.2e-05,0,0,0,0.001249,2543846184,"https://d101vc9winf8ln.cloudfront.net/person_images/2723/cropped/Raul.jpg?1519904802"
"Claude Goldenberg",1,0.166667,1344,2.3e-05,0,0,0,0.001271,2116284745,"https://files-ccsre-stanford-edu.s3-us-west-2.amazonaws.com/s3fs-public/styles/large-square/public/cg2.jpg?8sasXXOBSb3bUxd7MCQtejklYxphxbI_&itok=OkzyZOb-"
"Ravi  Karra",3,1,1344,4.9e-05,0,0,0,0.023077,2085490392,"http://medx.duke.edu/sites/medx.duke.edu/files/scholars_images/thumb_image_2321762.jpg"
"Kenneth Daniel Poss",3,1.791667,1344,8e-05,0,0,0,0.014888,1635733438,"https://biology.duke.edu/sites/biology.duke.edu/files/styles/medium/public/externals/5fe461023b86a0bce6bf9ca22a05bd45.jpg?itok=fsrYOgSW"
"Ravi Bansal",4,0.818182,1344,5e-05,0,0.166667,1,0.006652,2617737754,"https://econ.duke.edu/sites/econ.duke.edu/files/styles/people_-_photo_full_size/public/external-images/1c05d9fb8ed00865ee8300fcbae19550.jpg?itok=HCzPpTWl"
"Gordon Phillips",1,0.090909,1344,1.3e-05,0,0,0,0.00101,2132228021,"https://www.tuck.dartmouth.edu/images/made/uploads/faculty/F_phillips_g_2015Crop_600_680_75_s.jpg"
"Wilbur John Coleman",0,0,1653,8e-06,1693,0,0,0,2105040391,"https://econ.duke.edu/sites/econ.duke.edu/files/styles/people_-_photo_full_size/public/external-images/3c359cf4428938ea41b44724511e902b.jpg?itok=Q-sV8Q_L"
"Ravi Shroff",4,0.625,1344,3.9e-05,0,0,0,0.027189,2588712614,"https://nyuscholars.nyu.edu/assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png"
"David Sklansky",2,0.183824,1344,1.7e-05,0,0,0,0.009167,2659077419,"https://www-cdn.law.stanford.edu/wp-content/uploads/2015/03/Sklansky_David-400x400.jpg"
"Ravi Starzl",1,1,1344,4.7e-05,0,0,0,0.030043,2018963326,"https://lti.cs.cmu.edu/sites/default/files/styles/directory_photos/public/RaviPhotoSmall.jpg?itok=40sVATiQ"
"Ravi Vakil",1,1,1654,5.6e-05,1694,0,0,0.00014,2104703910,"http://mathematics.stanford.edu/wp-content/uploads/connections-images/ravi-vakil/Vakil_R-1.jpg.jpg"
"Jan Verschelde",1,1,1654,5.6e-05,1694,0,0,0.00014,2061730595,""
"Peter Walker",1,0.5,1344,2.8e-05,0,0,0,0.00164,2208891729,"https://engineering.nyu.edu/sites/default/files/styles/square_large_default_1x/public/2019-03/p-walker.jpg?h=32cebc32&itok=R4nmYNfE"
"Ray Li",1,1,1344,3.7e-05,0,0,0,0.005466,2518569832,"https://cs.stanford.edu/~rayyli/static/img/Ray.jpg"
"Ray McDermott",1,1,1344,5e-05,0,0,0,0.001994,2149746112,"https://files-ccsre-stanford-edu.s3-us-west-2.amazonaws.com/s3fs-public/styles/large-square/public/mcdermott_ray.jpg?6OpXvDQdkaWuHHppGVQCKuvUVHnWLHt7&itok=ELCAxHMB"
"Ray, Devdeep",1,1,1344,4.1e-05,0,0,0,0.027652,2770654891,""
"Ray, Mitas",1,1,1344,3.9e-05,0,0,0,0.018106,2803263885,"https://hkn.eecs.berkeley.edu/assets/hkn_logo-18c8c978b4a2a023ded5f5bd60133af10734ced26402bc37ed239a9a18e9c017.png"
"Raymond Allen",1,1,1344,4.6e-05,0,0,0,0.001723,2747594248,"https://biology.duke.edu/sites/biology.duke.edu/files/styles/medium/public/externals/eee4ed19ac498ec34b5634d65486c89c.jpg?itok=h_emVFfX"
"Robert  Kayen",1,0.235294,1344,3e-05,0,0,0,3e-04,2888137660,"https://www.ce.berkeley.edu/sites/default/files/styles/headshot_120x180/public/faculty_headshots/Robert%20Kayen%20.jpg?h=2a1a934b&itok=qlqI4Ku0"
"Ronaldo Borja",2,0.353333,1344,2.1e-05,0,0,0,0.013616,2182635603,"https://engineering.stanford.edu/sites/default/files/styles/large-square/public/e8c3297b4c6ecc8ff0856c2f2e626752.jpg?itok=Q_dYYcJB"
"Raymond Kelleher",4,1.309524,1344,5.1e-05,0,0,0,0.018669,1970036762,"http://commstaging.hms.harvard.edu/dms/neuroscience/fac/images/large/Kelleher_Raymond.jpg"
"Raymond Lee",1,1,1344,3.9e-05,0,0,0,0.027627,2104912896,"http://molbio.mgh.harvard.edu/molbio-static/noimage1.png"
"Raymond Moellering",1,1,1344,4.9e-05,0,0,0,0.011231,2123183174,"http://newfaculty.uchicago.edu/sites/newfaculty.uchicago.edu/files/styles/columnwidth-wider/public/uploads/images/Moellering%2C%20Raymond.jpg?itok=YD1_HQm1"
"Raziel Davison",1,1,1344,4.6e-05,0,0,0,0.006115,2663329078,"http://stanfordwho.stanford.edu/SWApp/jsp/common/stanford_title.jpg"
"Read more Cerulo, Karen A.",1,1,1655,5.6e-05,1695,0,0,0.00014,301871652,"https://sociology.rutgers.edu/images/stories/stories/faculty/2018/Cerulo.jpg"
"Mary Chayko",1,1,1655,5.6e-05,1695,0,0,0.00014,2098347113,"https://comminfo.rutgers.edu/sites/default/files/2017-06/mary-chayko-photo.jpg"
"Read more Clarke, Lee",1,1,1344,5e-05,0,0,0,0.002937,2126227680,"https://sociology.rutgers.edu/images/stories/stories/faculty/2018/clarke5.gif"
"Read more Farris, Samantha",4,0.571429,1344,3.4e-05,0,0,0,0.024888,2023238007,"https://psych.rutgers.edu/images/Farris_Photo_2018_website.jpg"
"Read more Leyro, Teresa",3,0.777778,1344,4.7e-05,0,0,0,0.011708,1935468645,"https://psych.rutgers.edu/images/stories/people/faculty/leyro.jpg.jpg"
"Tracey J. Shors, PhD",1,0.2,1344,2.5e-05,0,0,0,0.000486,2300147966,"https://psych.rutgers.edu/images/stories/people/shors-headshot.jpg"
"Shireen L. Rizvi",1,0.5,1344,3e-05,0,0,0,0.013986,2118373034,"http://catalogs.rutgers.edu/generated/gsapp_current/images/gsap.jpg"
"David OSullivan",1,0.272727,1344,3.3e-05,0,0,0,0.001039,2667450778,"http://live-geographyberkeley.pantheon.berkeley.edu/wp-content/uploads/2015/01/osullivan-125x125.jpg"
"Joseph Cimpian",1,0.090909,1344,1.7e-05,0,0,0,0.001039,2515250628,"https://nyuscholars.nyu.edu/assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png"
"Rebecca  Files",2,1,1344,4.8e-05,0,0,0,0.003279,2396445673,"http://jindal.utdallas.edu/files/rebecca_files.jpg"
"Rebecca Anne Stilwell",1,1,1656,5.6e-05,1696,0,0,0.00014,2382055675,"http://www.tc.columbia.edu/faculty/faculty-banner/WebBanner.png"
"William A Pasmore",1,1,1656,5.6e-05,1696,0,0,0.00014,2616989997,"http://www.tc.columbia.edu/faculty/faculty-banner/WebBanner.png"
"Rebecca Atadero",1,1,1344,4.7e-05,0,0,0,0.000225,2777546765,"https://www.engr.colostate.edu/faculty-staff/internal/far/images/photos/thumbnail/My thumbnail.jpg"
"Rob Hall",3,1.666667,1344,6.7e-05,0,0,0,0.035377,2102454835,"http://www.cs.cmu.edu/~rjhall/donald.jpg"
"Willie Neiswanger",4,1.333333,1344,5.6e-05,0,0,0,0.017322,2140202858,""
"Xiaowei Wang",2,0.666667,1344,4e-05,0,0,0,0.005906,2619077992,"https://profiles.wustl.edu/files-asset/24530222/wang_xiaowei_321119_dbbs.jpg"
"Rebecca Dresser",1,1,1344,4.9e-05,0,0,0,0.005458,2045856489,""
"Daniel Suarez",1,0.090909,1344,2.1e-05,0,0,0,0.000386,2276751584,"https://nature.berkeley.edu/sites/default/files/section-header-default-limited_1.jpg"
"Rebecca Haffajee",5,1,1344,5.3e-05,0,0.1,1,0.080637,2316726297,"https://healthpolicy.fas.harvard.edu/profiles/openscholar/themes/hwpi_basetheme/images/harvard-logo.png"
"Rebecca L. Walkowitz",1,1,1344,4.7e-05,0,0,0,0.000273,247155388,"https://www.sas.rutgers.edu/cms/english/images/comprofiler/209_5a58cd45e363e.jpg"
"Rebecca Masterson",1,1,1344,4.6e-05,0,0,0,0.000364,2055807584,"https://aeroastro.mit.edu/sites/default/files/styles/profile_full/public/profiles/masterson-headshot.jpg?h=004706ad&itok=1cou_qjq"
"Rebecca Orozco",1,1,1344,4.5e-05,0,0,0,0.000959,2616645911,"https://governance.ku.edu/sites/all/themes/ku_template_2012_3col/images/far_above.png"
"Rebecca Reynolds",1,1,1344,4.8e-05,0,0,0,0.000726,2172288614,"https://comminfo.rutgers.edu/sites/default/files/2018-08/Rebecca%20Reynolds%202018%20August.png"
"Rebecca Taylor",3,1,1344,4.8e-05,0,0.333333,1,0.019983,2098762390,"https://engineering.cmu.edu/_files/images/directory/bex.png"
"Rebecca Zash",1,0.666667,1344,4e-05,0,0,0,0.002723,2015553365,"https://static.hwpi.harvard.edu/files/styles/profile_full/public/cfar/files/rebecca_zash_at_ias_2017.jpg?m=1527692816&itok=uqbnLaz5"
"Rebekah Shirley",1,1,1344,4.1e-05,0,0,0,0.008762,2171605188,"https://nature.berkeley.edu/sites/default/files/section-header-default-limited_1.jpg"
"Rediet Abebe",3,1,1344,4.2e-05,0,0,0,0.03212,2658768439,"http://cyber.harvard.edu/sites/default/files/styles/teaser/public/2018-08/Rediet%20Abebe.jpg?h=f5652cad&itok=qmcMKJVW"
"Scott A. Sands, PhD",0,0,1657,8e-06,1697,0,0,0,2150419234,"https://sleep.med.harvard.edu/img/883.jpg"
"Gretchen Williams",1,0.111111,1344,1.5e-05,0,0,0,0.003117,2674627351,"https://ghsm.hms.harvard.edu/profiles/hmssf/themes/custom/hms_bootstrap/logo.png"
"Shada Rouhani",3,0.428571,1344,2.8e-05,0,0.333333,1,0.022926,2122549829,"https://ghsm.hms.harvard.edu/profiles/hmssf/themes/custom/hms_bootstrap/logo.png"
"Reginald Mitchell",1,1,1344,4.9e-05,0,0,0,0.001118,2101261331,"https://engineering.stanford.edu/sites/all/themes/stanford_framework/images/header-stanford-logo@2x.png"
"Rehman Ali",1,1,1344,5.3e-05,0,0,0,0.007198,2769516506,"https://icme.stanford.edu/sites/g/files/sbiybj9731/f/styles/large-square/public/7cb105ca5c6b9022a05dc70927f486a4.jpg?itok=fEByNXRV"
"Reid C. Van Lehn",1,1,1344,4.3e-05,0,0,0,0.01512,1964885994,"http://soft-materials.scripts.mit.edu/www/images/mugs/reid.jpg"
"Reid Weisbord",1,1,1658,5.6e-05,1698,0,0,0.00014,2644082251,"https://law.rutgers.edu/bio/weisbord/imager"
"George Thomas",1,1,1658,5.6e-05,1698,0,0,0.00014,2305265454,"https://law.rutgers.edu/bio/gcthomas/imager"
"Lackett, Jill",1,0.333333,1344,2.1e-05,0,0,0,0.001908,2055037056,""
"Reider, Bruce",1,0.1,1344,1.2e-05,0,0,0,0.011032,394787912,""
"Yuri Levin",1,0.25,1344,1.9e-05,0,0,0,0.002802,2480333394,""
"Reiss, Charles",4,1,1344,4.3e-05,0,0.5,3,0.133057,2222546235,"https://hkn.eecs.berkeley.edu/assets/hkn_logo-18c8c978b4a2a023ded5f5bd60133af10734ced26402bc37ed239a9a18e9c017.png"
"Anna Karlsson",1,0.037975,1344,1e-05,0,0,0,0.001031,2571793822,"https://wallenbergresearchlink.stanford.edu/sites/g/files/sbiybj8876/f/styles/large-profile/public/images/fellows/profile_picture_anna_karlsson.png?itok=M6vhMcTb"
"Jesse Thaler",1,0.012658,1344,9e-06,0,0,0,0.001031,2130004445,"http://web.mit.edu/physics/images/faculty/thaler_jesse.jpg"
"Renata M. M. Wentzcovitch",3,1,1344,4.5e-05,0,0.333333,1,0.008524,2110371574,"https://industry.datascience.columbia.edu/sites/default/files/profiles/photos/chris-wiggins-300x400.jpg"
"Renato E. de Matta",1,1,1344,4.1e-05,0,0,0,0.003692,2052263560,""
"René Caldentey",1,1,1344,4.3e-05,0,0,0,0.002743,2084112257,"http://newfaculty.uchicago.edu/sites/newfaculty.uchicago.edu/files/styles/columnwidth-wider/public/uploads/images/Caldentey.jpg?itok=PLwk2sqp"
"Renee Van Stavern",3,1,1344,6e-05,0,0.333333,1,0.00498,2077737199,"https://profiles.wustl.edu/assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png"
"Mohammad Jahanzeb",1,0.285714,1344,4e-05,0,0,0,0.00178,2130636597,"https://miami.pure.elsevier.com/assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png"
"Carol Coohey",1,0.333333,1344,3e-05,0,0,0,0.000672,182341263,"https://clas.uiowa.edu/socialwork/sites/clas.uiowa.edu.socialwork/files/styles/profile/public/field/images/19%20Carol0415%20copy.jpg?itok=jPffySIT"
"Thomas Magnanti",2,1.8,1344,7e-05,0,0,0,0.004202,1809048617,"https://www.csail.mit.edu/sites/default/files/styles/headshot/public/images/migration/magnanti.jpg?h=5636fc5d&itok=WDoGlOtl"
"Reuben Vyn",1,1,1344,4.5e-05,0,0,0,0.000682,2471182096,"https://education.uiowa.edu/sites/education.uiowa.edu/files/images/people/reuben-vyn.jpg"
"Rex A. Wade",1,1,1344,3.8e-05,0,0,0,0.000867,2139225224,"https://d101vc9winf8ln.cloudfront.net/person_images/222/cropped/Wade_Rex.jpg?1519905566"
"Rex Tien",2,1.5,1344,6.1e-05,0,1,1,0.001064,2935535642,""
"Reyna Hulett",2,1,1344,3.8e-05,0,0,0,0.00818,2607643183,"https://vpge.stanford.edu/sites/vpge/files/styles/large-square/public/hulett_reyna.png?itok=82YLBnlY"
"Reza Nezafat, Ph.D.",2,0.4,1344,2.6e-05,0,0,0,0.040859,668655278,"https://wiki.med.harvard.edu/pub/BIDMC/CMR/RezaNezafat/_BRW9721.jpg"
"Thomas Hauser",0,0,1659,8e-06,1699,0,0,0,2170844805,"https://bioethics.hms.harvard.edu/sites/g/files/mcu336/f/styles/person_large/public/person-photos/Hauser%2C%20Thomas.png?itok=PbwSxeab"
"Rhoda Adwoba Akafuah",1,1,1660,5.6e-05,1700,0,0,0.00014,2316658428,"https://med.uky.edu/sites/default/files/styles/profile_pic_medium_bootstrap/public/pictures/picture-36014-1492617772.jpg?itok=3xh2qvLp"
"Marie Antoinette Sossou",1,1,1660,5.6e-05,1700,0,0,0.00014,1192115351,"https://gws.as.uky.edu/sites/default/files/styles/redesign_profile_picture/public/pictures/picture-4301-1360269953.jpg?itok=jgBJ2MQv"
"Zetter, Bruce",5,0.966667,1344,4.7e-05,0,0.1,1,0.047903,2281079916,"http://www.hms.harvard.edu/dms/bbs/fac/images/large/Zetter_Bruce.jpg"
"Rhonda DeCook",3,1,1344,5.1e-05,0,0,0,0.006604,2599420853,""
"Robert Dowen",2,1.1,1344,4.6e-05,0,1,1,0.010544,2712175154,"http://molbio.mgh.harvard.edu/molbio-static/photos/87.jpg"
"Richard          Fowles",2,2,1745,8.2e-05,1701,0,0,0.000306,2010303802,"http://content.csbs.utah.edu/~fowles/house.gif"
"Peter Loeb",1,1,1745,4.3e-05,1701,0,0,0.000199,2043578977,"https://sasn.rutgers.edu/sites/default/files/styles/faculty_staff_main_image/public/faculty-images/2495-Peter-Loeb-2019-07-02.jpg?itok=Lln5WfIx"
"Richard   Harrigan,    MD",2,1,1661,8.2e-05,1702,0,0,0.000306,2089347608,"https://medicine.temple.edu/sites/medicine/files/styles/320x430/public/files/img/person-default-full.png?itok=a0ELRDJw"
"Ryan   Gibbons,    MD",1,0.333333,1661,3.2e-05,1702,0,0,0.000199,2761686238,"https://medicine.temple.edu/sites/medicine/files/styles/320x430/public/files/img/person-default-full.png?itok=a0ELRDJw"
"Thomas   Costantino,    MD",1,0.666667,1661,5.5e-05,1702,0,0,0.000199,2672504484,"https://medicine.temple.edu/sites/medicine/files/styles/320x430/public/files/img/person-default-full.png?itok=a0ELRDJw"
"Richard B. Warnecke, PhD",1,0.129032,1344,1.7e-05,0,0,0,0.001262,2193267025,"https://www.ihrp.uic.edu/files/Warnecke.jpg"
"Richard Bumby",1,1,1344,4.2e-05,0,0,0,0.010663,2047510505,"https://math.rutgers.edu/images/comprofiler/640_582f2e63c8cf1.jpg"
"Steve Wah Leung, M.D.",2,0.166667,1344,1.9e-05,0,1,1,0.002347,2233490624,"https://med.uky.edu/modules/file/icons/x-office-document.png"
"Tanya Seward",2,1.333333,1344,6.6e-05,0,0,0,0.000687,2161541413,"https://med.uky.edu/sites/default/files/styles/profile_pic_medium_bootstrap/public/pictures/picture-7892-1439479490.jpg?itok=UhNPoKK4"
"Richard E. Levy",3,1,1344,6.9e-05,0,0.333333,1,0.000879,2157542804,"http://global.ku.edu/sites/global.ku.edu/files/images/galleries/Buttons/Degrees%20BUTTON.png"
"Alexander Somek",1,0.333333,1344,2.8e-05,0,0,0,0.000332,2314071555,"https://library.law.uiowa.edu/sites/library.law.uiowa.edu/files/styles/person_large/public/people/photos/somek_sascha.jpg?itok=WXifrkkz&c=6df86407ea5fd02c4d47ff983c603521"
"Stephen R. McAllister",3,0.5,1344,3.6e-05,0,0.333333,1,0.001071,2106024673,""
"Richard Falk",1,1,1344,5.5e-05,0,0,0,0.000641,2118067108,"http://sites.math.rutgers.edu/images/people/5x7/faculty/falk.jpg"
"Richard G. Larson",3,2.6,1344,9.1e-05,0,0,0,0.006775,2030290214,"https://mscs.uic.edu/wp-content/uploads/sites/247/2019/07/rgl-profile-157x180."
"Taft, Earl",2,2,1344,6.6e-05,0,0,0,0.001321,2598404976,"http://sites.math.rutgers.edu/images/arrow_red.png"
"Richard Gundy",2,1,1344,4.8e-05,0,0,0,0.011372,1994516886,"http://sites.math.rutgers.edu/images/arrow_red.png"
"Richard H. Frenkiel",2,1,1344,5.2e-05,0,0,0,0.009043,2308017531,"http://www.winlab.rutgers.edu/~frenkiel/Dick%20F.jpg"
"Richard Hamilton",2,0.5,1344,3.3e-05,0,0,0,0.00618,2150350581,""
"Richard Hyland",1,1,1185,4.3e-05,279,0,0,0.000199,1973101961,"https://law.rutgers.edu/bio/hyland/imager"
"Richard Mammone",1,1,1344,5.1e-05,0,0,0,0.005281,2305562163,"https://www.ece.rutgers.edu/sites/default/files/Mammone.jpg"
"Richard Paul, PhD",0,0,1662,8e-06,1703,0,0,0,2264404563,""
"Richter, Linda",1,1,1663,5.6e-05,1704,0,0,0.00014,2125456777,"https://www.k-state.edu/polsci/images/banners/EcoRepAchievement.png"
"Richter, William",1,1,1663,5.6e-05,1704,0,0,0.00014,2099764379,"https://www.k-state.edu/polsci/images/banners/EcoRepAchievement.png"
"Riddhish Bhalodia",2,1,1344,4.6e-05,0,1,1,0.009809,2893173585,"http://www.sci.utah.edu/images/people/bhalodia.png"
"Ridgway Scott",2,0.666667,1344,5e-05,0,0,0,0.000871,2162626459,"http://people.cs.uchicago.edu/~ridg/ridgmolhalf.jpg"
"Rishi Gupta",2,1,1344,4.1e-05,0,0,0,0.060711,2255765724,"http://cs.stanford.edu/~rishig/pnp.jpg"
"Ritter, Jason",3,1,1344,4e-05,0,1,3,0.001383,2238754614,"https://www.duq.edu/assets/images/soe/faculty-staff/ritter-jason-200x250.jpg"
"Howard J. Worman, MD",1,0.125,1344,1.4e-05,0,0,0,0.009114,1747920074,"https://www.gsas.cuimc.columbia.edu/sites/default/files/styles/cola_media_400/public/cups-profile/hero/hjworman.png?itok=FX9UmHns"
"Rob Hamilton",2,2,1344,8.2e-05,0,0,0,0.002009,2225187872,"http://ccrma.stanford.edu/~rob/images/hailstanfordhail.png"
"Rob Malouf",2,1,1344,3.8e-05,0,0,0,0.003214,2107532613,"https://linguistics.sdsu.edu:443/images/faculty/malouf_r.jpg"
"Kerry               Walton            PhD",1,0.333333,1344,2.1e-05,0,0,0,0.001376,2161168498,"https://med.nyu.edu/dti-physician-photo/faculty/w/waltok01/waltok01-hero.jpg"
"Robert    Blattberg",1,1,1344,4.7e-05,0,0,0,0.001656,2580104869,"https://www.cmu.edu/tepper/facultyphotos/large/robertbl.jpg"
"Robert    Cavalier",1,1,1054,4.3e-05,1142,0,0,0.000199,2002058077,"https://www.cmu.edu/dietrich/philosophy/images/800x800/cavalier-robert.jpg"
"Robert J. Antonio",2,0.5,1344,3.5e-05,0,0,0,0.000831,2103775997,"http://sociology.ku.edu/sites/all/themes/ku_template_2012_3col/images/far_above.png"
"Robert  M.  Dammon",2,1,1344,4.5e-05,0,1,1,0.000725,3113041,""
"Joan Petersilia",1,1,1344,5.5e-05,0,0,0,0.000379,1624270276,"https://publicpolicy.stanford.edu/sites/g/files/sbiybj9416/f/styles/large-square/public/petersillia_joan.jpg?itok=-19g-Tj8"
"Robert  Wilson",1,1,1344,4.5e-05,0,0,0,0.006321,2116509709,"https://www.gsb.stanford.edu/sites/gsb/files/styles/270x270/public/sgsb-1643-robert_wilsonrt.jpg?itok=SyMBlgvD"
"Robert Rosen",1,0.333333,1344,4e-05,0,0,0,0.000398,2495954839,"https://miami.pure.elsevier.com/assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png"
"Robert Adler",1,1,164,5.2e-05,174,0,0,0.000262,2199743098,"https://faculty.utah.edu/bytes/image.hml?id=u0028434&fullsize=true"
"Robert Axtell",1,1,1664,5.6e-05,1705,0,0,0.00014,2659860679,"https://krasnow.gmu.edu/socialcomplexity/files/2013/09/Axtell2-150x136.png"
"Andrew Loerch",1,1,1664,5.6e-05,1705,0,0,0.00014,2290073351,"https://content.gmu.edu/sites/common/files/profile-headshot/Andrew-Loerch.gif"
"Robert Bastidas, PhD",1,1,1344,4.4e-05,0,0,0,0.005576,1968979979,"https://mgm.duke.edu/wp-content/uploads/2015/03/Robert-Bastidas_Valdivia-Lab-150x150.jpg"
"Suzanne  Blier",2,1.022727,1344,5.6e-05,0,0,0,0.006991,306166456,"https://static.hwpi.harvard.edu/files/styles/profile_full/public/drclas/files/blier.jpg?m=1515728857&itok=EMc6R5_v"
"Keating, Elizabeth",1,1,52,4.3e-05,54,0,0,0.000199,1550180708,"https://research.hks.harvard.edu/publications/images/hks.jpg"
"Robert Boatright, PhD.",1,1,1344,4.4e-05,0,0,0,0.007045,2021063213,"https://www2.clarku.edu/departments/PoliticalScience/images/Robert-Boatright-150.jpg"
"Robert Bob DeYoung",3,1,1344,4.2e-05,0,0.666667,2,0.003476,2674354836,"https://business.ku.edu/sites/business.ku.edu/files/images/template/brand/give.jpg"
"Robert Brent",1,1,1344,5.9e-05,0,0,0,0.000841,2544639362,""
"Robert Bryant",1,1,1425,3.9e-05,1504,0,0,0.000293,2129175274,"https://math.duke.edu/sites/math.duke.edu/files/styles/thumbnail/public/field/image/robert-bryant-pres-home.jpg?itok=C9ZNe1n1"
"Robert C. Rhew",2,1,1344,4.7e-05,0,0,0,0.013947,2017354168,""
"Robert Cantrell",3,1,1344,5.7e-05,0,0,0,0.001142,2284271085,"https://miami.pure.elsevier.com/assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png"
"Douglas Fuller",2,1.333333,1344,6.9e-05,0,0,0,0.000533,2306915335,"https://miami.pure.elsevier.com/assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png"
"Lev Kapitanski",1,0.333333,1344,2.4e-05,0,0,0,0.000374,2287670268,"https://miami.pure.elsevier.com/assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png"
"Robert Chazan",1,1,1665,5.6e-05,1706,0,0,0.00014,2631573440,"http://as.nyu.edu/content/dam/nyu-as/faculty/images/Chazanphotoedited.jpg"
"Donald    Sutton",1,1,1665,5.6e-05,1706,0,0,0.00014,2328442293,"https://www.cmu.edu/dietrich/modlang/images/800x800/donald-sutton.jpg"
"Robert D. Cooter",3,0.625,1344,4.5e-05,0,0,0,0.002198,2242125745,"https://www.law.berkeley.edu/img/Cooter_rdax_440x330.JPG"
"Robert Davidson",1,1,1666,5.6e-05,1707,0,0,0.00014,2130003322,"https://nyuscholars.nyu.edu/assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png"
"Steven Engebretson",1,1,1666,5.6e-05,1707,0,0,0.00014,615347130,"https://nyuscholars.nyu.edu/assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png"
"Mark Adams",1,0.083333,1344,2.2e-05,0,0,0,0.000379,2807340669,"http://eng.auburn.edu/images/programs/ece/headshots/adams-mark.jpg"
"Stanley Reeves",2,0.416667,1344,6.1e-05,0,0,0,0.000618,2102390631,"http://eng.auburn.edu/images/programs/ece/headshots/reeves-stan.jpg"
"Robert DeLong",1,1,1344,6.7e-05,0,0,0,0.000388,2044728954,"https://www.vet.k-state.edu/images/anatomy-physiology/faculty-staff/Rob_DeLong.jpg"
"Brown, Rafe M.",2,1.5,1344,6.7e-05,0,0,0,0.002153,2098639083,"https://eeb.ku.edu/sites/all/themes/ku_template_2012_3col/images/far_above.png"
"Robert Dunn, Ph.D.",1,1,1344,4.7e-05,0,0,0,0.005297,2127286593,""
"Robert Engle",9,1.283217,1344,7e-05,0,0.083333,3,0.027204,2258818573,"https://research.shanghai.nyu.edu/sites/default/files/styles/people_thumb_2/public/people/image/Robert%20Engle.jpg?itok=DAPoxaid"
"Stephen Figlewski",7,1.170202,1344,6.5e-05,0,0.142857,3,0.017134,2485178214,""
"Tang, Yi",4,0.536216,1344,3.3e-05,0,0,0,0.012892,2164935754,"https://www.fordham.edu/images/business_faculty_yi_tang.jpg"
"Robert Ettema",1,1,1344,4.3e-05,0,0,0,0.000238,2610710881,"https://www.engr.colostate.edu/faculty-staff/internal/far/images/photos/thumbnail/Ettema.jpg"
